,chan_1,chan_2,chan_3,chan_4,chan_5,chan_6,chan_7,chan_8,chan_9,chan_10,chan_11,chan_12,chan_13,chan_14,chan_15,chan_16,trig,timestamp
8898,136609.124,96566.331,13566.302,-16831.624,25368.515,-10785.298,-19223.037,-10466.406,22985.305,19483.949,-44503.843,-39508.765,3260.963,-15655.609,9972.32,-4999.906,0.0,71.18699999997625
8899,136679.688,96567.359,13564.715,-16823.465,25366.548,-10788.047,-18761.473,-10465.422,23027.438,19605.028,-44520.048,-39521.997,3309.064,-15575.053,9958.73,-5002.052,0.0,71.19500000000698
8900,136716.121,96570.041,13558.859,-16826.371,25365.922,-10787.689,-19267.137,-10465.824,22991.787,19491.123,-44504.424,-39511.29,3265.322,-15652.636,9970.174,-4991.234,0.0,71.20299999997951
8901,136740.597,96561.481,13554.232,-16835.289,25362.591,-10787.041,-18718.021,-10474.452,23021.582,19609.387,-44532.073,-39532.01,3300.19,-15579.3,9977.819,-4999.526,0.0,71.21099999995204
8902,136795.09,96566.487,13573.834,-16821.677,25375.667,-10768.713,-19298.72,-10461.22,22989.35,19502.746,-44513.253,-39518.935,3256.604,-15659.051,9979.249,-4990.005,0.0,71.21899999998277
8903,136766.48,96549.724,13571.242,-16831.579,25370.906,-10776.201,-18695.714,-10457.934,23030.902,19616.383,-44519.735,-39520.566,3308.058,-15571.991,9975.561,-5001.739,0.0,71.2269999999553
8904,136731.589,96549.992,13577.433,-16823.376,25378.394,-10772.58,-19299.01,-10456.258,23000.973,19512.916,-44506.972,-39515.247,3266.596,-15647.07,9972.655,-5002.991,0.0,71.2379999999539
8905,136752.868,96538.928,13567.844,-16840.162,25366.414,-10786.438,-18691.937,-10461.578,23025.761,19601.653,-44523.066,-39518.979,3299.654,-15578.249,9984.636,-5000.979,0.0,71.24599999998463
8906,136795.939,96563.313,13580.629,-16824.829,25374.885,-10779.241,-19292.573,-10463.612,22997.688,19512.291,-44511.487,-39513.749,3260.114,-15648.3,9990.403,-4998.007,0.0,71.25399999995716
8907,136790.597,96544.717,13569.074,-16837.904,25367.397,-10786.751,-18728.795,-10466.763,23016.016,19584.263,-44523.915,-39523.696,3288.009,-15592.957,9984.681,-5006.165,0.0,71.26199999998789
8908,136798.465,96548.785,13572.806,-16825.991,25379.288,-10777.184,-19260.878,-10467.031,23000.37,19528.25,-44512.583,-39522.019,3264.405,-15642.958,9995.03,-4993.246,0.0,71.26999999996042
8909,136780.204,96530.725,13568.001,-16837.211,25369.073,-10788.74,-18773.364,-10467.814,23015.077,19572.104,-44512.739,-39521.237,3289.551,-15601.585,9975.069,-4990.966,0.0,71.27799999999115
8910,136812.144,96550.417,13569.878,-16832.115,25379.534,-10781.52,-19226.032,-10467.411,23004.997,19539.604,-44509.453,-39522.779,3271.826,-15631.648,9979.294,-4995.101,0.0,71.28599999996368
8911,136792.162,96528.266,13552.399,-16856.255,25351.505,-10802.173,-18828.797,-10466.741,23008.863,19553.127,-44508.939,-39524.523,3284.343,-15610.257,9985.619,-4988.663,0.0,71.29399999999441
8912,136837.625,96547.69,13573.678,-16836.161,25370.146,-10785.7,-19153.21,-10467.478,23004.102,19546.288,-44518.349,-39537.375,3274.531,-15626.552,9985.128,-4997.492,0.0,71.30199999996694
8913,136825.444,96546.371,13562.167,-16845.973,25364.916,-10790.64,-18897.327,-10462.069,23005.064,19537.705,-44514.393,-39524.143,3279.023,-15624.339,9975.159,-4984.014,0.0,71.30999999999767
8914,136860.581,96644.719,13574.125,-16825.074,25386.106,-10770.456,-19082.69,-10460.505,23015.301,19570.629,-44519.914,-39527.093,3286.221,-15606.86,9985.217,-4989.423,0.0,71.3179999999702
8915,136841.805,96606.899,13573.812,-16838.933,25379.713,-10780.492,-18969.188,-10456.973,23004.617,19531.513,-44509.543,-39512.833,3274.575,-15625.009,9981.797,-4982.293,0.0,71.32600000000093
8916,136862.391,96600.44,13576.36,-16833.635,25377.835,-10776.022,-19011.589,-10469.915,23015.725,19581.313,-44525.77,-39538.314,3284.052,-15601.674,9982.222,-5000.152,0.0,71.33399999997346
8917,136864.0,96566.264,13568.492,-16843.649,25373.365,-10780.626,-19041.138,-10462.159,22993.62,19506.412,-44508.112,-39526.333,3260.561,-15646.601,9980.233,-4991.055,0.0,71.34200000000419
8918,136884.296,96563.068,13566.682,-16844.99,25373.834,-10781.945,-18927.614,-10474.743,23021.47,19593.83,-44521.747,-39536.391,3290.043,-15591.012,9995.901,-4999.348,0.0,71.34999999997672
8919,136905.731,96550.394,13575.287,-16842.419,25380.383,-10774.994,-19126.991,-10457.867,22991.965,19505.25,-44502.077,-39524.411,3256.113,-15652.323,9998.718,-4996.665,0.0,71.35800000000745
8920,136887.962,96527.64,13561.496,-16849.237,25370.035,-10784.896,-18853.786,-10481.292,23021.067,19607.308,-44523.49,-39533.821,3290.11,-15584.106,9980.747,-5004.913,0.0,71.36599999997998
8921,136888.029,96536.961,13561.228,-16849.505,25374.773,-10784.963,-19197.936,-10476.956,22979.828,19485.178,-44513.41,-39531.832,3241.316,-15668.126,9991.856,-4994.989,0.0,71.3739999999525
8922,136899.137,96521.404,13552.131,-16857.172,25362.971,-10789.411,-18789.726,-10483.281,23012.104,19596.378,-44533.079,-39546.36,3279.895,-15588.285,9992.034,-5001.449,0.0,71.38199999998324
8923,136908.145,96513.469,13557.071,-16851.248,25370.012,-10786.147,-19252.832,-10459.32,22978.04,19489.537,-44505.028,-39530.915,3245.496,-15659.163,9986.446,-4999.549,0.0,71.38999999995576
8924,136914.56,96496.258,13548.13,-16868.124,25356.802,-10804.073,-18747.101,-10469.937,23014.764,19607.151,-44521.188,-39544.662,3294.021,-15578.227,9980.255,-5001.65,0.0,71.3979999999865
8925,136930.989,96493.263,13547.929,-16857.239,25358.188,-10791.757,-19302.765,-10463.902,22972.519,19488.106,-44508.783,-39539.968,3245.116,-15667.142,9983.474,-5001.717,0.0,71.40599999995902
8926,136918.047,96500.773,13555.238,-16859.943,25362.435,-10796.384,-18728.996,-10465.087,23013.736,19607.174,-44520.987,-39540.772,3290.624,-15580.552,9981.708,-4999.459,0.0,71.41399999998976
8927,136901.954,96509.736,13559.686,-16845.37,25368.671,-10787.958,-19321.943,-10464.975,22977.951,19495.37,-44509.073,-39527.339,3245.026,-15657.598,9989.33,-4999.146,0.0,71.42199999996228
8928,136908.838,96487.832,13546.007,-16864.905,25347.526,-10804.051,-18706.488,-10482.566,23002.314,19591.036,-44533.28,-39547.858,3272.608,-15593.315,9987.274,-5002.41,0.0,71.42999999999302
8929,136937.784,96501.511,13550.007,-16856.099,25362.815,-10791.936,-19310.477,-10483.706,22971.111,19493.582,-44522.216,-39540.549,3227.86,-15669.735,9980.747,-4991.256,0.0,71.43799999996554
8930,136935.034,96484.568,13550.678,-16865.553,25366.458,-10792.137,-18720.368,-10480.04,23000.571,19580.285,-44536.343,-39548.506,3264.249,-15609.587,9988.525,-4995.145,0.0,71.44599999999627
8931,136948.401,96500.639,13556.154,-16840.296,25380.607,-10773.541,-19287.968,-10476.307,22990.758,19512.604,-44518.931,-39534.626,3239.818,-15658.537,9983.563,-4996.956,0.0,71.4539999999688
8932,136936.487,96482.333,13553.628,-16862.044,25359.507,-10794.373,-18749.247,-10479.839,23006.561,19575.3,-44528.542,-39537.464,3265.456,-15607.083,9986.536,-4993.089,0.0,71.46199999999953
8933,136987.65,96510.429,13563.039,-16834.775,25379.758,-10767.796,-19251.289,-10462.449,22995.877,19528.473,-44517.567,-39527.674,3248.379,-15637.75,9991.722,-4987.68,0.0,71.46999999997206
8934,136960.426,96474.577,13547.258,-16867.476,25353.405,-10801.503,-18786.418,-10465.757,23005.756,19567.03,-44521.993,-39529.373,3271.737,-15601.026,9986.446,-4987.971,0.0,71.4780000000028
8935,137002.09,96497.286,13565.43,-16838.843,25374.505,-10771.954,-19175.137,-10463.053,22997.71,19540.096,-44528.43,-39535.184,3258.035,-15629.033,9994.247,-4997.917,0.0,71.48599999997532
8936,136983.113,96492.682,13559.82,-16841.503,25374.349,-10786.773,-18848.533,-10453.285,23008.841,19557.374,-44515.555,-39515.917,3275.268,-15610.302,9993.241,-4989.446,0.0,71.49400000000605
8937,136989.461,96514.296,13576.718,-16821.565,25384.988,-10778.324,-19114.854,-10450.759,23014.988,19568.997,-44518.841,-39518.287,3285.326,-15608.782,9992.481,-4988.351,0.0,71.50199999997858
8938,136988.41,96487.072,13565.788,-16842.866,25363.62,-10808.298,-18922.361,-10449.306,23010.83,19540.074,-44506.034,-39509.569,3288.858,-15620.539,9991.364,-4988.753,0.0,71.51000000000931
8939,137019.68,96508.775,13577.053,-16820.761,25377.813,-10791.825,-19040.557,-10456.973,23017.245,19569.6,-44526.888,-39525.327,3292.188,-15607.731,9997.555,-4998.23,0.0,71.51799999998184
8940,136897.17,96477.93,13582.485,-16828.941,25376.405,-10796.787,-19005.8,-10452.503,23006.405,19523.288,-44511.175,-39505.904,3282.778,-15636.789,9984.278,-4995.324,0.0,71.52599999995437
8941,136381.896,96497.152,13592.208,-16815.62,25389.972,-10788.539,-18978.196,-10460.572,23025.851,19590.008,-44528.944,-39517.37,3302.18,-15598.746,9995.074,-5009.249,0.0,71.5339999999851
8942,135699.899,96497.868,13603.54,-16805.651,25400.321,-10781.61,-19102.225,-10437.438,23016.128,19524.361,-44493.651,-39480.646,3292.837,-15631.313,9984.725,-4994.207,0.0,71.54199999995762
8943,134941.013,96498.248,13587.447,-16808.199,25390.196,-10789.5,-18912.66,-10449.552,23044.827,19617.098,-44505.676,-39490.123,3328.488,-15570.65,9991.476,-5002.857,0.0,71.54999999998836
8944,134596.438,96485.328,13592.588,-16811.015,25390.844,-10794.44,-19167.873,-10442.199,23015.457,19513.922,-44493.807,-39478.187,3292.68,-15637.012,10001.4,-4998.923,0.0,71.55799999996088
8945,134432.98,96472.118,13579.713,-16819.777,25383.267,-10801.816,-18816.503,-10455.096,23039.552,19615.377,-44523.624,-39499.779,3323.861,-15567.811,9989.151,-5012.535,0.0,71.56599999999162
8946,134509.267,96485.082,13589.145,-16808.333,25393.996,-10791.914,-19212.285,-10434.666,23007.701,19513.431,-44498.3,-39479.26,3290.289,-15635.291,9984.792,-5008.981,0.0,71.57399999996414
8947,134434.478,96475.27,13583.893,-16809.205,25390.442,-10788.405,-18755.326,-10443.115,23045.207,19635.024,-44518.953,-39489.699,3333.45,-15551.45,9994.627,-5010.658,0.0,71.58199999999488
8948,134420.597,96489.173,13589.19,-16798.431,25401.975,-10776.871,-19267.651,-10428.81,23013.468,19517.633,-44494.657,-39474.634,3292.3,-15629.435,10005.267,-5006.321,0.0,71.5899999999674
8949,134213.531,96483.115,13589.324,-16810.769,25389.034,-10786.505,-18718.021,-10436.566,23050.751,19639.271,-44509.677,-39482.345,3338.01,-15543.694,9991.431,-5012.178,0.0,71.59799999999814
8950,134298.49,96487.765,13582.395,-16808.154,25392.386,-10786.862,-19288.371,-10443.182,23002.784,19517.253,-44506.391,-39485.854,3282.957,-15637.526,9994.918,-5012.647,0.0,71.60599999997066
8951,134406.94,96479.45,13573.611,-16823.085,25383.692,-10796.854,-18692.429,-10459.208,23037.004,19618.73,-44522.864,-39499.444,3322.564,-15568.638,10002.92,-5021.699,0.0,71.6140000000014
8952,134235.122,96510.563,13599.293,-16801.583,25403.316,-10784.672,-19310.521,-10444.993,23008.863,19509.698,-44499.395,-39501.187,3283.002,-15652.01,10000.26,-5024.426,0.0,71.62199999997392
8953,134133.042,96491.743,13586.597,-16820.783,25384.206,-10804.118,-18701.906,-10448.166,23047.487,19618.908,-44495.864,-39499.153,3336.266,-15567.051,9999.813,-5029.344,0.0,71.63000000000466
8954,134193.146,96498.873,13592.409,-16805.584,25391.895,-10788.785,-19299.077,-10451.117,23006.226,19528.272,-44502.48,-39505.345,3285.326,-15645.416,9996.728,-5025.969,0.0,71.63799999997718
8955,133861.446,96476.41,13577.813,-16829.768,25373.767,-10813.193,-18727.342,-10453.039,23039.15,19610.258,-44503.173,-39488.402,3324.42,-15571.522,9992.973,-5026.527,0.0,71.64600000000792
8956,133871.437,96492.905,13585.211,-16818.369,25382.395,-10804.856,-19274.982,-10456.772,23004.505,19532.452,-44506.414,-39491.084,3283.829,-15627.58,9987.229,-5034.216,0.0,71.65399999998044
8957,133936.28,96453.656,13570.839,-16850.086,25364.067,-10829.197,-18769.363,-10461.667,23019.615,19591.863,-44513.745,-39485.497,3306.963,-15583.569,9994.001,-5035.557,0.0,71.66199999995297
8958,133882.792,96492.257,13586.284,-16813.541,25386.53,-10801.168,-19222.657,-10448.345,23011.121,19546.735,-44512.046,-39487.665,3289.573,-15618.952,9993.711,-5037.033,0.0,71.6699999999837
8959,133873.181,96466.642,13569.498,-16830.908,25367.531,-10813.483,-18821.532,-10443.249,23030.79,19578.273,-44502.077,-39479.73,3311.724,-15583.547,9994.605,-5025.32,0.0,71.67799999995623
8960,133746.066,96486.692,13578.215,-16812.982,25381.255,-10800.497,-19150.461,-10444.501,23018.81,19569.064,-44519.914,-39495.421,3293.664,-15600.4,9987.184,-5028.159,0.0,71.68599999998696
8961,133482.919,96480.701,13580.518,-16828.45,25378.461,-10805.571,-18895.785,-10438.175,23020.62,19560.28,-44510.482,-39487.665,3297.91,-15598.053,9989.486,-5023.979,0.0,71.69399999995949
8962,133785.271,96490.76,13578.551,-16817.028,25378.886,-10806.331,-19095.676,-10455.699,23023.861,19576.15,-44520.406,-39509.122,3298.603,-15597.36,9989.978,-5035.826,0.0,71.70199999999022
8963,133916.521,96487.72,13573.656,-16830.506,25371.42,-10808.097,-18970.06,-10457.219,23008.305,19536.743,-44507.732,-39508.228,3284.477,-15631.134,9986.983,-5028.271,0.0,71.70999999996275
8964,134056.443,96509.848,13569.833,-16822.772,25374.661,-10801.033,-19011.612,-10468.641,23020.352,19588.622,-44527.268,-39523.182,3294.982,-15606.39,9990.738,-5024.896,0.0,71.71799999999348
8965,134176.181,96497.309,13569.431,-16826.058,25374.617,-10802.956,-19040.088,-10453.039,23007.634,19526.596,-44503.664,-39506.328,3281.214,-15641.684,10003.546,-5021.722,0.0,71.725999999966
8966,134268.583,96507.836,13574.147,-16817.318,25381.568,-10792.294,-18934.476,-10457.331,23032.176,19604.492,-44516.338,-39512.14,3310.45,-15587.548,9987.966,-5032.249,0.0,71.73399999999674
8967,134255.395,96494.872,13570.839,-16823.935,25371.689,-10795.244,-19126.969,-10443.137,23002.359,19515.554,-44496.624,-39489.386,3284.656,-15635.09,9986.983,-5027.421,0.0,71.74199999996927
8968,134351.53,96490.737,13562.346,-16823.756,25364.514,-10804.252,-18868.426,-10453.33,23028.399,19620.048,-44520.339,-39494.75,3320.307,-15561.396,9984.502,-5029.254,0.0,71.75
8969,134430.745,96484.121,13567.554,-16829.634,25366.883,-10818.535,-19203.3,-10431.447,23005.153,19516.135,-44491.728,-39473.494,3296.078,-15622.707,9978.4,-5027.556,0.0,71.75799999997253
8970,134475.895,96476.745,13559.753,-16845.348,25354.143,-10832.125,-18815.542,-10437.974,23029.762,19612.203,-44518.148,-39498.058,3332.131,-15553.886,9990.045,-5050.511,0.0,71.76600000000326
8971,134345.764,96489.955,13568.917,-16827.801,25377.21,-10810.712,-19272.412,-10410.191,22998.962,19496.421,-44497.071,-39481.853,3290.803,-15628.384,9984.569,-5047.337,0.0,71.77399999997579
8972,134283.648,96497.041,13580.361,-16825.946,25370.236,-10808.432,-18759.886,-10425.591,23045.923,19626.91,-44510.526,-39485.072,3338.591,-15536.362,9981.507,-5043.537,0.0,71.78200000000652
8973,134430.477,96497.286,13582.105,-16812.133,25379.847,-10799.156,-19308.376,-10436.745,23002.761,19503.015,-44499.306,-39483.463,3278.532,-15632.944,9995.186,-5043.068,0.0,71.78999999997905
8974,134480.79,96480.567,13568.805,-16833.233,25358.859,-10824.436,-18730.494,-10476.285,23031.819,19609.074,-44527.782,-39509.815,3308.036,-15574.003,9987.676,-5051.964,0.0,71.79800000000978
8975,134528.355,96494.828,13585.748,-16823.51,25378.573,-10810.98,-19334.84,-10478.543,22993.24,19488.866,-44513.745,-39505.233,3258.616,-15666.584,9988.436,-5051.315,0.0,71.8059999999823
8976,134493.531,96476.052,13569.118,-16851.204,25359.775,-10835.276,-18730.114,-10491.059,23026.387,19595.014,-44521.166,-39513.101,3303.074,-15591.459,9971.873,-5058.021,0.0,71.81399999995483
8977,134499.991,96498.739,13571.532,-16827.511,25378.171,-10812.411,-19346.351,-10479.928,22989.864,19482.25,-44513.968,-39519.561,3259.018,-15673.378,9978.623,-5054.065,0.0,71.82199999998556
8978,134497.018,96485.932,13568.694,-16840.609,25368.895,-10823.586,-18748.397,-10469.378,23032.176,19588.51,-44510.795,-39510.776,3313.154,-15589.492,9986.625,-5059.921,0.0,71.82999999995809
8979,134563.492,96504.193,13570.772,-16825.812,25383.133,-10799.894,-19318.59,-10452.905,23007.88,19508.848,-44507.241,-39510.441,3285.438,-15646.78,9981.507,-5058.2,0.0,71.83799999998882
8980,134523.572,96477.751,13561.943,-16846.175,25362.033,-10819.362,-18772.962,-10444.031,23033.048,19588.622,-44508.626,-39501.21,3323.928,-15578.719,9968.342,-5066.693,0.0,71.84599999996135
8981,134322.473,96509.468,13575.69,-16820.85,25378.394,-10801.86,-19288.483,-10425.636,23018.698,19544.768,-44495.551,-39494.147,3307.052,-15609.363,9984.189,-5067.096,0.0,71.85399999999208
8982,134327.077,96497.353,13558.211,-16847.024,25358.993,-10825.509,-18827.97,-10418.528,23038.412,19594.433,-44485.224,-39476.891,3339.753,-15555.607,9981.797,-5059.876,0.0,71.86199999996461
8983,134352.626,96524.041,13564.626,-16831.825,25371.666,-10808.834,-19214.632,-10422.104,23019.1,19559.073,-44494.075,-39486.815,3314.451,-15584.731,9974.891,-5068.616,0.0,71.86999999999534
8984,134153.919,96522.745,13572.225,-16837.659,25368.984,-10813.461,-18881.748,-10419.534,23032.69,19568.639,-44484.531,-39472.287,3326.185,-15566.872,9979.495,-5072.572,0.0,71.87799999996787
8985,134105.192,96539.956,13566.436,-16822.035,25373.298,-10801.749,-19158.038,-10441.439,23027.661,19563.7,-44505.028,-39495.912,3307.633,-15593.359,9983.608,-5078.875,0.0,71.8859999999986
8986,134136.886,96527.662,13576.383,-16830.752,25367.956,-10808.231,-18945.674,-10444.523,23017.804,19535.581,-44506.145,-39503.445,3287.517,-15620.293,9985.977,-5070.113,0.0,71.89399999997113
8987,134247.036,96534.659,13564.715,-16829.411,25369.61,-10799.983,-19058.483,-10473.715,23025.381,19569.466,-44532.297,-39533.709,3282.287,-15621.031,9979.428,-5075.388,0.0,71.90200000000186
8988,134327.726,96537.52,13573.589,-16825.991,25382.328,-10793.076,-19003.967,-10462.919,23013.825,19515.845,-44509.968,-39526.87,3268.54,-15659.453,9978.02,-5077.132,0.0,71.90999999997439
8989,134308.838,96545.231,13575.22,-16822.593,25387.603,-10799.849,-18987.338,-10476.956,23041.385,19592.533,-44513.991,-39526.065,3299.944,-15604.692,9976.992,-5086.274,0.0,71.91800000000512
8990,134219.901,96532.625,13576.181,-16828.83,25382.283,-10796.295,-19086.602,-10465.444,23005.891,19505.987,-44506.794,-39519.046,3268.987,-15658.537,9982.96,-5080.708,0.0,71.92599999997765
8991,133896.203,96538.749,13572.136,-16826.438,25383.423,-10793.97,-18903.831,-10465.869,23035.842,19603.352,-44519.02,-39524.925,3306.002,-15590.677,9981.797,-5082.273,0.0,71.93400000000838
8992,133927.138,96530.836,13568.604,-16827.019,25383.87,-10796.34,-19158.015,-10435.404,23011.769,19508.96,-44498.456,-39501.322,3282.041,-15640.879,9983.407,-5075.567,0.0,71.94199999998091
8993,133977.63,96522.834,13556.02,-16842.732,25373.544,-10803.805,-18835.457,-10432.721,23050.795,19624.385,-44505.832,-39499.533,3336.959,-15548.678,9971.203,-5080.417,0.0,71.94999999995343
8994,133927.831,96522.32,13571.644,-16842.486,25384.608,-10806.085,-19226.546,-10399.976,23016.329,19515.71,-44480.731,-39483.708,3307.432,-15612.649,9981.216,-5081.893,0.0,71.95799999998417
8995,133835.429,96520.353,13572.605,-16841.592,25387.648,-10807.068,-18773.565,-10389.404,23065.302,19644.591,-44483.481,-39476.913,3369.66,-15511.485,9961.524,-5082.094,0.0,71.9659999999567
8996,133890.816,96548.114,13586.262,-16826.885,25397.661,-10788.137,-19265.013,-10379.815,23033.897,19539.783,-44460.19,-39465.872,3336.624,-15585.022,9982.043,-5081.468,0.0,71.97399999998743
8997,134100.163,96547.824,13574.706,-16824.918,25392.208,-10784.068,-18709.259,-10397.048,23068.006,19657.577,-44485.425,-39473.896,3368.363,-15501.628,9991.274,-5078.652,0.0,71.98199999995995
8998,134285.324,96564.029,13604.814,-16803.572,25411.497,-10774.569,-19289.623,-10409.52,23029.807,19539.47,-44481.246,-39465.425,3303.767,-15591.281,9982.356,-5076.595,0.0,71.98999999999069
8999,134395.809,96543.666,13585.703,-16825.611,25393.884,-10786.795,-18696.318,-10442.333,23058.127,19639.114,-44511.443,-39497.611,3324.643,-15533.233,9959.535,-5081.893,0.0,71.99799999996321
9000,134397.933,96563.984,13597.46,-16823.823,25402.512,-10791.668,-19309.024,-10457.42,23018.564,19516.85,-44503.642,-39505.412,3267.602,-15632.676,9968.029,-5083.636,0.0,72.00599999999395
9001,134429.314,96531.663,13575.623,-16848.298,25381.054,-10808.03,-18711.159,-10479.705,23038.792,19594.12,-44520.473,-39530.178,3290.043,-15582.206,9980.97,-5098.679,0.0,72.01399999996647
9002,134496.66,96555.2,13584.876,-16830.953,25391.358,-10794.73,-19310.432,-10474.787,23008.036,19502.456,-44508.537,-39524.903,3250.972,-15655.229,9977.103,-5094.275,0.0,72.0219999999972
9003,134506.361,96530.591,13566.19,-16849.393,25372.873,-10813.327,-18739.077,-10468.127,23035.171,19583.414,-44509.588,-39522.332,3293.172,-15587.883,9975.159,-5099.126,0.0,72.02999999996973
9004,134575.159,96550.484,13572.56,-16842.397,25372.493,-10807.068,-19293.266,-10457.934,23006.047,19511.799,-44505.967,-39528.457,3262.93,-15646.266,9968.319,-5098.969,0.0,72.03800000000047
9005,134423.056,96531.999,13559.596,-16853.729,25361.295,-10817.82,-18791.335,-10438.175,23030.388,19565.287,-44502.547,-39519.963,3303.409,-15587.458,9963.938,-5104.021,0.0,72.04599999997299
9006,134406.247,96575.093,13575.801,-16835.177,25386.329,-10796.943,-19257.704,-10425.435,23026.722,19528.607,-44490.074,-39516.61,3297.531,-15614.839,9969.079,-5107.865,0.0,72.05400000000373
9007,134477.661,96562.151,13571.353,-16845.482,25388.251,-10796.295,-18829.4,-10399.708,23049.499,19562.314,-44480.888,-39509.905,3330.052,-15577.042,9970.42,-5103.373,0.0,72.06199999997625
9008,134595.142,96580.346,13572.203,-16831.936,25397.036,-10781.051,-19152.45,-10396.087,23052.427,19564.057,-44479.368,-39509.055,3331.84,-15582.407,9976.545,-5103.909,0.0,72.07000000000698
9009,134646.797,96560.072,13574.885,-16851.025,25389.883,-10793.657,-18869.521,-10393.762,23051.756,19558.782,-44473.847,-39508.608,3334.59,-15581.356,9981.663,-5109.832,0.0,72.07799999997951
9010,134744.049,96591.276,13582.216,-16825.074,25407.429,-10760.756,-19085.618,-10404.692,23060.652,19584.04,-44487.437,-39517.035,3329.136,-15577.914,9982.446,-5118.102,0.0,72.08599999995204
9011,134763.205,96575.249,13578.819,-16829.97,25403.786,-10772.021,-18941.025,-10406.458,23051.823,19548.232,-44481.715,-39505.658,3316.015,-15598.12,9974.779,-5106.547,0.0,72.09399999998277
9012,134835.982,96594.561,13583.088,-16821.565,25412.011,-10764.824,-18999.922,-10421.769,23062.843,19605.408,-44502.86,-39516.096,3320.977,-15567.856,9984.681,-5115.823,0.0,72.1019999999553
9013,134828.606,96586.85,13581.747,-16826.818,25412.101,-10772.289,-19026.811,-10418.573,23046.794,19536.051,-44484.241,-39502.953,3297.754,-15607.843,9985.038,-5114.236,0.0,72.10999999998603
9014,134858.378,96595.746,13589.861,-16826.259,25405.306,-10768.311,-18924.082,-10434.599,23067.313,19615.802,-44502.502,-39514.04,3316.373,-15560.167,9981.976,-5120.293,0.0,72.11799999995856
9015,134895.326,96572.388,13574.371,-16831.154,25394.264,-10776.737,-19099.767,-10431.112,23035.73,19527.043,-44487.37,-39505.457,3280.051,-15620.964,9969.817,-5109.296,0.0,72.12599999998929
9016,134911.911,96580.346,13578.014,-16827.466,25397.281,-10773.295,-18867.622,-10431.671,23058.484,19617.701,-44505.899,-39522.109,3310.383,-15559.765,9978.109,-5119.578,0.0,72.13399999996182
9017,134827.734,96566.331,13575.399,-16837.189,25379.936,-10793.501,-19196.259,-10417.388,23032.534,19518.37,-44473.467,-39500.651,3286.511,-15620.07,9975.472,-5117.633,0.0,72.14199999999255
9018,134475.381,96564.968,13568.202,-16836.675,25376.74,-10799.871,-18818.604,-10420.562,23058.328,19621.077,-44497.987,-39521.215,3325.448,-15551.83,9974.041,-5126.283,0.0,72.14999999996508
9019,134574.712,96561.123,13580.227,-16828.628,25373.924,-10804.118,-19263.493,-10404.961,23032.042,19513.743,-44461.554,-39490.168,3305.622,-15611.084,9961.033,-5117.544,0.0,72.15799999999581
9020,134666.064,96556.027,13569.208,-16831.758,25373.387,-10808.834,-18764.647,-10423.043,23054.506,19614.349,-44494.88,-39504.63,3339.395,-15539.894,9958.127,-5121.075,0.0,72.16599999996834
9021,134747.201,96575.652,13582.887,-16812.736,25394.242,-10793.322,-19291.366,-10416.628,23030.276,19507.53,-44474.629,-39480.646,3302.85,-15614.728,9955.981,-5118.773,0.0,72.17399999999907
9022,134678.715,96578.915,13589.883,-16804.958,25396.588,-10785.991,-18715.384,-10428.855,23065.011,19623.468,-44501.183,-39488.894,3336.288,-15540.296,9978.4,-5129.234,0.0,72.1819999999716
9023,134721.474,96585.71,13602.176,-16793.424,25405.552,-10775.888,-19293.266,-10426.262,23039.731,19520.605,-44481.782,-39469.336,3298.38,-15616.069,9974.935,-5118.013,0.0,72.19000000000233
9024,134527.193,96565.482,13592.453,-16803.952,25403.026,-10793.903,-18680.828,-10432.274,23072.946,19625.882,-44499.44,-39480.49,3341.251,-15542.375,9973.393,-5123.422,0.0,72.19799999997485
9025,134172.627,96577.395,13608.189,-16781.779,25423.724,-10777.765,-19287.968,-10420.897,23052.74,19533.167,-44478.586,-39465.268,3313.4,-15610.592,9963.178,-5126.127,0.0,72.20600000000559
9026,133441.613,96554.842,13595.449,-16802.097,25406.96,-10796.898,-18684.874,-10422.641,23084.993,19622.418,-44493.539,-39476.131,3353.633,-15544.275,9982.378,-5138.733,0.0,72.21399999997811
9027,132919.722,96583.341,13615.096,-16767.653,25430.094,-10768.333,-19273.172,-10401.965,23061.725,19543.181,-44481.827,-39467.526,3325.716,-15599.327,9970.532,-5135.85,0.0,72.22200000000885
9028,132982.128,96556.854,13606.535,-16795.101,25414.336,-10785.723,-18723.654,-10397.54,23089.352,19617.053,-44480.463,-39461.982,3368.162,-15534.239,9970.487,-5137.258,0.0,72.22999999998137
9029,132925.936,96565.772,13614.336,-16781.086,25422.315,-10774.904,-19226.926,-10391.348,23073.482,19556.525,-44478.273,-39465.268,3343.285,-15578.942,9961.413,-5142.086,0.0,72.23300000000745
9030,132845.023,96531.462,13591.984,-16810.054,25397.483,-10807.65,-18761.853,-10395.193,23076.768,19589.225,-44484.531,-39471.326,3359.959,-15546.845,9968.207,-5150.736,0.0,72.24099999997998
9031,132830.114,96552.428,13596.924,-16785.422,25409.955,-10795.758,-19183.362,-10402.435,23063.96,19563.409,-44485.135,-39471.84,3341.228,-15573.891,9965.682,-5143.516,0.0,72.2489999999525
9032,133121.111,96524.824,13593.28,-16803.46,25395.493,-10805.347,-18832.999,-10405.206,23067.224,19569.086,-44477.222,-39462.05,3348.56,-15559.876,9972.655,-5135.894,0.0,72.25699999998324
